fecha_diagnostico,Confirmado,tasa
2022-01-03,106656.0,0.586892642931822
2022-01-04,128185.0,0.595022025818251
2022-01-05,146936.0,0.6001748208902795
2022-01-06,141135.0,0.5936152762297323
2022-01-07,138015.0,0.6056530248641817
2022-01-08,85377.0,0.651335062557217
2022-01-09,63499.0,0.6367793499734253
2022-01-10,171667.0,0.6771633354239889
2022-01-11,158244.0,0.6862361609214344
2022-01-12,153139.0,0.7024918117012395
2022-01-13,135648.0,0.7019446715585316
2022-01-14,132856.0,0.6784043791744112
2022-01-15,78387.0,0.7122141357974214
2022-01-16,57697.0,0.7646240292613109
2022-01-17,138959.0,0.7539580914348963
2022-01-18,129640.0,0.7300207225876205
2022-01-19,116966.0,0.7159313485456861
2022-01-20,107144.0,0.7014934167883355
2022-01-21,96152.0,0.6776517020226936
2022-01-22,53070.0,0.5987274081093887
2022-01-23,32659.0,0.5701143405778127
2022-01-24,87576.0,0.6630978791710519
2022-01-25,68678.0,0.5960235014362953
2022-01-26,59649.0,0.5946347396124093
2022-01-27,50411.0,0.5436789542934795
2022-01-28,41988.0,0.5333976981122488
2022-01-29,21868.0,0.4766139226712
2022-01-30,14248.0,0.45980572498144384
2022-01-31,40843.0,0.526151031870765
2022-02-01,28870.0,0.4420727038863198
2022-02-02,26421.0,0.4465797880432027
2022-02-03,21435.0,0.46008714503423553
2022-02-04,19672.0,0.41638268599851835
2022-02-05,10419.0,0.3926808125730223
2022-02-06,6050.0,0.3479010925819436
2022-02-07,17361.0,0.3775197338378237
2022-02-08,13680.0,0.33332521137399185
2022-02-09,12780.0,0.3191569063256999
2022-02-10,11796.0,0.29559464742144037
2022-02-11,9090.0,0.2807461856816357
2022-02-12,5330.0,0.25479229408671544
2022-02-13,3050.0,0.21628137852786838
2022-02-14,9742.0,0.24518662069312663
2022-02-15,8605.0,0.22339624600846336
2022-02-16,7939.0,0.21141913664083514
2022-02-17,7012.0,0.19887685064382551
2022-02-18,6609.0,0.19597900542656346
2022-02-19,3233.0,0.16566743530617473
2022-02-20,2331.0,0.17412415029506237
2022-02-21,6045.0,0.16572540848777279
2022-02-22,4967.0,0.13703581084809358
2022-02-23,4894.0,0.14557244415360363
2022-02-24,3662.0,0.12095389087065662
2022-02-25,3622.0,0.12032423094810976
2022-02-26,2178.0,0.12933491686460807
2022-02-27,1532.0,0.12371800048453525
2022-02-28,1859.0,0.11560226354082458
2022-03-01,1618.0,0.09883934025656689
2022-03-02,3548.0,0.09558962200608885
2022-03-03,2947.0,0.08028222730739894
2022-03-04,2862.0,0.0814595548471566
2022-03-05,1458.0,0.06959095031263424
2022-03-06,998.0,0.07277234942394634
2022-03-07,2680.0,0.07511000252235082
2022-03-08,2126.0,0.06559096658748033
2022-03-09,2131.0,0.06600588508595323
2022-03-10,2106.0,0.07140919571409196
2022-03-11,1820.0,0.06431095406360424
2022-03-12,925.0,0.05422993492407809
2022-03-13,663.0,0.054122448979591835
2022-03-14,2092.0,0.06203297354999407
2022-03-15,2162.0,0.06213536427647651
2022-03-16,2066.0,0.06451612903225806
2022-03-17,1609.0,0.056911431805319754
2022-03-18,1670.0,0.06951381951381952
2022-03-19,893.0,0.06351351351351352
2022-03-20,479.0,0.05061284868977177
2022-03-21,1327.0,0.0504313457226466
2022-03-22,1235.0,0.05037937505099127
2022-03-23,1143.0,0.046815482285480235
2022-03-24,641.0,0.05611976886709858
2022-03-25,1087.0,0.05577219086711134
2022-03-26,610.0,0.05205222288591177
2022-03-27,417.0,0.0455787517761504
2022-03-28,1192.0,0.05260370697263901
2022-03-29,1188.0,0.055407863439205264
2022-03-30,1014.0,0.05291170945522855
2022-03-31,1035.0,0.06228935965334617
2022-04-01,763.0,0.048361538949103125
2022-04-02,412.0,0.04567627494456763
2022-04-03,293.0,0.042476080023195126
2022-04-04,937.0,0.052658199393053835
2022-04-05,857.0,0.05126824599186408
2022-04-06,959.0,0.057889653507183385
2022-04-07,862.0,0.05917484725749983
2022-04-08,878.0,0.06638439437471647
2022-04-09,399.0,0.04825250937235458
2022-04-10,418.0,0.06336213430347128
2022-04-11,997.0,0.06666666666666667
2022-04-12,762.0,0.0598586017282011
2022-04-13,864.0,0.07382091592617908
2022-04-14,586.0,0.08531081671276751
2022-04-15,361.0,0.07480314960629922
2022-04-16,419.0,0.07236614853195164
2022-04-17,332.0,0.06995364517488412
2022-04-18,1167.0,0.09010887190178364
2022-04-19,985.0,0.08298929985676974
2022-04-20,1016.0,0.08955486998677832
2022-04-21,1051.0,0.09721579872352233
2022-04-22,801.0,0.09053916581892167
2022-04-23,569.0,0.0978672170622635
2022-04-24,356.0,0.0809090909090909
2022-04-25,1154.0,0.10608567751424894
2022-04-26,1134.0,0.10904894701413598
2022-04-27,1301.0,0.12503604036520904
2022-04-28,1485.0,0.14885725741780273
2022-04-29,1271.0,0.14469489981785064
2022-04-30,812.0,0.15946582875098192
2022-05-01,631.0,0.18095784341841123
2022-05-02,1965.0,0.18564005668398678
2022-05-03,2090.0,0.19350060179613
2022-05-04,2496.0,0.2029763356916321
2022-05-05,3023.0,0.24371170590132216
2022-05-06,3004.0,0.24769129287598945
2022-05-07,2133.0,0.2775175644028103
2022-05-08,1781.0,0.29560165975103736
2022-05-09,4976.0,0.2883467578373993
2022-05-10,4919.0,0.28384304673975763
2022-05-11,5397.0,0.2869218500797448
2022-05-12,5588.0,0.309979475231597
2022-05-13,5529.0,0.304477118784074
2022-05-14,3160.0,0.3129022675512427
2022-05-15,2558.0,0.339798087141339
2022-05-16,6311.0,0.31680136539330356
2022-05-17,5915.0,0.3113485630066323
2022-05-18,3059.0,0.3494402558830249
2022-05-19,8623.0,0.36718616930676207
2022-05-20,7443.0,0.3216369214813534
2022-05-21,4452.0,0.3248449470995987
2022-05-22,3157.0,0.3468849576969564
2022-05-23,9480.0,0.34787714212322485
2022-05-24,8151.0,0.3229781669770575
2022-05-25,3355.0,0.3212678349133391
2022-05-26,8102.0,0.35505499802795915
2022-05-27,6862.0,0.3324934586684756
2022-05-28,3669.0,0.3431537598204265
2022-05-29,2841.0,0.36413740066649575
2022-05-30,6893.0,0.34657348282970485
2022-05-31,6076.0,0.31251928813908036
2022-06-01,5780.0,0.3289323924425222
2022-06-02,5137.0,0.323712899363539
2022-06-03,4020.0,0.2994413407821229
2022-06-04,1669.0,0.3040072859744991
2022-06-05,0.0,0.0
2022-06-06,0.0,0.0
2022-06-07,0.0,0.0
2022-06-08,0.0,0.0
2022-06-09,0.0,0.0
2022-06-10,0.0,0.0
2022-06-11,0.0,0.0
2022-06-12,0.0,0.0
2022-06-13,0.0,0.0
2022-06-14,0.0,0.0
2022-06-15,0.0,0.0
2022-06-16,0.0,0.0
2022-06-17,0.0,0.0
2022-06-18,0.0,0.0
2022-06-19,0.0,0.0
2022-06-20,0.0,0.0
2022-06-21,0.0,0.0
2022-06-22,0.0,0.0
2022-06-23,0.0,0.0
2022-06-24,0.0,0.0
2022-06-25,0.0,0.0
2022-06-26,0.0,0.0
2022-06-27,0.0,0.0
2022-06-28,1.0,1.0
